source,target,scount,tcount,sfield,tfield,slast,tlast,weight
Jane-Ling Wang,L. Xiu,1,1,general,general,,,1
A. Khazaeli,Jane-Ling Wang,1,1,general,general,,,1
Jane-Ling Wang,S. Pletcher,1,1,general,general,,,1
Hans-Georg Muller,Jane-Ling Wang,1,1,general,general,,,1
Jane-Ling Wang,William B. Capra,1,1,general,general,,,1
James R. Carey,Jane-Ling Wang,4,1,general,general,,,1
Laura Kann,Wick Warren,3,1,famplan,pubh,,,1
Janet L. Collins,Wick Warren,1,1,pubh,pubh,,,1
Jim Ross,Wick Warren,1,1,pubh,pubh,,,1
Beth Collins,Wick Warren,1,1,pubh,pubh,,,1
Lloyd J. Kolbe,Wick Warren,3,1,pubh,pubh,,,1
Douglas Kirby,Freya Sonenstein,1,1,pubh,pubh,,,1
Freya Sonenstein,Lynn Short,1,1,pubh,pubh,,,1
Freya Sonenstein,Janet Collins,1,2,pubh,pubh,,,1
Deborah Rugg,Freya Sonenstein,1,1,pubh,pubh,,,1
Freya Sonenstein,Lloyd Kolbe,1,2,pubh,pubh,,,1
Freya Sonenstein,Marion Howard,1,1,pubh,pubh,,,1
Brent Miller,Freya Sonenstein,1,1,pubh,pubh,,,1
Freya Sonenstein,Laurie S. Zabin,1,4,pubh,pubh,,,1
David Danon,Jack Habib,1,1,pubh,pubh,,,1
David Danon,Kenneth Manton,1,2,pubh,demography,,,1
David Danon,J. E. Dowd,1,1,pubh,pubh,,,1
David Danon,David Galinsky,1,1,pubh,pubh,,,1
David Danon,Mary Grace Kovar,1,2,pubh,pubh,,,1
David Danon,S. J. Olshansky,1,1,pubh,pubh,,,1
David Danon,Richard Suzman,1,1,pubh,pubh,,,1
Ann K. Blanc,Ronald Freedman,3,13,demography,famplan,,Freedman,1
Ann K. Blanc,Shea O. Rutstein,3,1,demography,demography,,,1
Ann K. Blanc,Naomi Rutenberg,3,5,demography,demography,,,1
J. W. Curtsinger,Leonid A. Gavrilov,3,1,general,general,,,1
J. W. Curtsinger,Natalia S. Gavrilova,3,1,general,general,,,1
J. W. Curtsinger,S. Jay Olshansky,3,4,general,general,,,1
Bruce A. Carnes,J. W. Curtsinger,4,3,general,general,,,1
Christine K. Cassel,J. W. Curtsinger,1,3,general,general,,,1
J. W. Curtsinger,Theodore J. Nusbaum,3,1,general,general,,,1
J. W. Curtsinger,Joseph L. Graves,3,1,general,general,,,1
J. W. Curtsinger,Laurence D. Mueller,3,1,general,general,,,1
J. W. Curtsinger,Michael R. Rose,3,1,general,general,,,1
J. R. Carey,J. W. Curtsinger,2,3,general,general,,,2
J. W. Curtsinger,J. W. Vaupel,3,3,general,general,,,2
Axel Kowald,J. W. Curtsinger,1,3,general,general,,,1
J. W. Curtsinger,Thomas B. L. Kirkwood,3,1,general,general,,,1
J. M. Robine,J. W. Curtsinger,1,3,general,general,,,1
J. W. Curtsinger,K. Ritchie,3,1,general,general,,,1
J. W. Curtsinger,James W. Vaupel,3,18,general,general,,,1
J. W. Curtsinger,Thomas E. Johnson,3,4,general,general,,,2
Gordon J. Lithgow,J. W. Curtsinger,2,3,general,general,,,1
H. H. Fukui,J. W. Curtsinger,1,3,general,general,,,1
J. W. Curtsinger,L. Xiu,3,1,general,general,,,1
A. Khazaeli,J. W. Curtsinger,1,3,general,general,,,1
J. W. Curtsinger,S. Pletcher,3,1,general,general,,,1
J. W. Curtsinger,Jane-Ling Wang,3,1,general,general,,,1
Hans-Georg Muller,J. W. Curtsinger,1,3,general,general,,,1
J. W. Curtsinger,William B. Capra,3,1,general,general,,,1
J. W. Curtsinger,James R. Carey,3,4,general,general,,,1
Esther Boohene,Thomas E. Dow Jr.,2,2,famplan,demography,,,1
Linda Archer,Thomas E. Dow Jr.,1,2,demography,demography,,,1
Shanyisa Khasiani,Thomas E. Dow Jr.,2,2,demography,demography,,,1
John Kekovole,Thomas E. Dow Jr.,1,2,demography,demography,,,1
Jeffrey S. Passel,Robert Warren,4,3,general,demography,,,1
Jeffrey S. Passel,Karen A. Woodrow,4,3,general,statistics,,,1
David M. Heer,Jeffrey S. Passel,3,4,famplan,general,,,1
Alfred L. Mcalister,Marvin Eisen,1,2,famplan,demography,,,1
Alfred L. Mcalister,Gail L. Zellman,1,1,famplan,famplan,,,1
Kim Winnard,Young-Mi Kim,2,2,famplan,famplan,,,1
Jose Rimon,Kim Winnard,1,2,famplan,famplan,,,1
Carol Corso,Kim Winnard,1,2,famplan,famplan,,,1
I.V. Mako,Kim Winnard,1,2,famplan,famplan,,,1
Kim Winnard,Sebioniga Lawal,2,1,famplan,famplan,,,1
Kim Winnard,Stella Babalola,2,1,famplan,famplan,,,1
Dale Huntington,Kim Winnard,5,2,famplan,famplan,,,2
Kim Winnard,Phyllis T. Piotrow,2,2,famplan,famplan,,,1
Jose G. Rimon,Kim Winnard,1,2,famplan,famplan,,,1
D. Lawrence Kincaid,Kim Winnard,2,2,famplan,famplan,,,1
Julie Convisser,Kim Winnard,1,2,famplan,famplan,,,1
Charlotte Hohn,Henry P. David,1,6,demography,demography,,,1
Charlotte Hohn,Jochen Fleischhacker,1,1,demography,demography,,,1
James S. Marks,James W. Buehler,3,7,pubh,pubh,,,1
James W. Buehler,Lilo T. Strauss,7,6,pubh,pubh,,,6
Carol J. R. Hogue,James W. Buehler,8,7,famplan,pubh,,,6
Jack C. Smith,James W. Buehler,13,7,famplan,pubh,,,6
Andrew Friede,James W. Buehler,1,7,pubh,pubh,,,1
James W. Buehler,Wendy Baldwin,7,3,pubh,pubh,,,1
James W. Buehler,Philip H. Rhodes,7,1,pubh,pubh,,,1
James W. Buehler,R. J. Berry,7,1,pubh,pubh,,,1
Donna F. Stroup,James W. Buehler,2,7,pubh,pubh,,,1
Douglas N. Klaucke,James W. Buehler,1,7,pubh,pubh,,,1
James W. Buehler,Ruth L. Berkelman,7,1,pubh,pubh,,,1
James W. Buehler,Joel C. Kleinman,7,4,pubh,pubh,,,1
John F. May,Monique Mukamanzi,1,1,famplan,famplan,,,1
John F. May,Marcel Vekemans,1,3,famplan,famplan,,,1
Greg J. Duncan,Saul D. Hoffman,5,4,famplan,famplan,,,2
E. Michael Foster,Saul D. Hoffman,2,4,demography,famplan,,,2
Frank F. Furstenberg Jr.,Saul D. Hoffman,7,4,demography,famplan,,,2
Thomas W. Valente,Young Mi Kim,1,1,famplan,famplan,,,1
Cheryl Lettenmaier,Young Mi Kim,2,1,famplan,famplan,,,1
William Glass,Young Mi Kim,1,1,famplan,famplan,,,1
Yankuba Dibba,Young Mi Kim,1,1,famplan,famplan,,,1
Sandor A. Balogh,Sriani Basnayake,1,1,famplan,famplan,,,1
Sandor A. Balogh,Shyam Thapa,1,9,famplan,demography,,,1
Antonio Serrano Zavala,Malcolm Potts,1,5,famplan,demography,,,1
Malcolm Potts,Marta Perez-Gonzales,5,1,demography,famplan,,,1
Malcolm Potts,Peter Miller,5,1,demography,famplan,,,1
Malcolm Potts,Michael Welsh,5,1,demography,famplan,,,1
Lynne R. Wilkens,Malcolm Potts,2,5,famplan,demography,,,1
Judith A. Fortney,Malcolm Potts,5,5,demography,demography,,,2
James M. Harper,Malcolm Potts,1,5,famplan,demography,,,1
Cheri Pies,Malcolm Potts,1,5,famplan,demography,,,1
Bethany Young,Malcolm Potts,1,5,famplan,demography,,,1
Malcolm Potts,Saad Gadalla,5,2,demography,demography,,,1
Malcolm Potts,Saneya Saleh,5,2,demography,demography,,,1
Inne Susanti,Malcolm Potts,1,5,demography,demography,,,1
Malcolm Potts,Susan M. Rogers,5,1,demography,demography,,,1
David R. Williams,Risa Lavizzo-Mourey,2,1,demography,pubh,,,1
Risa Lavizzo-Mourey,Rueben C. Warren,1,2,pubh,pubh,,,1
Richard E. Bilsborrow,Thomas M. Mcdevitt,6,2,demography,demography,,,1
Sherrie Kossoudji,Thomas M. Mcdevitt,1,2,demography,demography,,,1
Richard Fuller,Thomas M. Mcdevitt,1,2,demography,demography,,,1
Saad M. Gadalla,Thomas M. Mcdevitt,1,2,demography,demography,,,1
Gary R. Noble,Priscilla B. Holman,2,1,pubh,pubh,,,1
Priscilla B. Holman,William C. Parra,1,1,pubh,pubh,,,1
Douglas N. Klaucke,James W. Buehler,1,7,pubh,pubh,,,1
Donna F. Stroup,Douglas N. Klaucke,2,1,pubh,pubh,,,1
Douglas N. Klaucke,Ruth L. Berkelman,1,1,pubh,pubh,,,1
Jose Maria Arruda,Naomi Rutenberg,1,5,famplan,demography,,,1
Jose Maria Arruda,Luis Hernando Ochoa,1,1,famplan,famplan,,,1
Elizabeth Thomson,Richard Williams,4,1,sociology,demography,,,1
John F. Stewart,Linda Adair,1,1,demography,demography,,,1
Barry M. Popkin,Linda Adair,8,1,economics,demography,,,1
David K. Guilkey,Linda Adair,8,1,economics,demography,,,1
John S. Akin,Linda Adair,7,1,economics,demography,,,1
Linda Adair,Wilhelm Flieger,1,2,demography,demography,,,1
R. Stephen Cantrell,Robert L. Clark,1,3,demography,demography,,,1
Amy O. Tsui,Tod A. Ragsdale,4,1,famplan,eugenics,,,1
Aden I. Shirwa,Tod A. Ragsdale,1,1,eugenics,eugenics,,,1
Leonid A. Gavrilov,Natalia S. Gavrilova,1,1,general,general,,,1
Leonid A. Gavrilov,S. Jay Olshansky,1,4,general,general,,,1
Bruce A. Carnes,Leonid A. Gavrilov,4,1,general,general,,,1
Christine K. Cassel,Leonid A. Gavrilov,1,1,general,general,,,1
Leonid A. Gavrilov,Theodore J. Nusbaum,1,1,general,general,,,1
Joseph L. Graves,Leonid A. Gavrilov,1,1,general,general,,,1
Laurence D. Mueller,Leonid A. Gavrilov,1,1,general,general,,,1
Leonid A. Gavrilov,Michael R. Rose,1,1,general,general,,,1
J. R. Carey,Leonid A. Gavrilov,2,1,general,general,,,1
J. W. Curtsinger,Leonid A. Gavrilov,3,1,general,general,,,1
J. W. Vaupel,Leonid A. Gavrilov,3,1,general,general,,,1
Arpad Szakolczai,Dudley L. Poston Jr.,1,10,eugenics,famplan,,,1
David W. Rasmussen,Gary M. Fournier,1,1,demography,demography,,,1
David W. Rasmussen,William J. Serow,1,6,demography,eugenics,,,1
Hans-Georg Muller,James W. Vaupel,1,18,general,general,,,1
Hans-Georg Muller,Thomas E. Johnson,1,4,general,general,,,2
Gordon J. Lithgow,Hans-Georg Muller,2,1,general,general,,,1
Hans-Georg Muller,J. W. Curtsinger,1,3,general,general,,,1
H. H. Fukui,Hans-Georg Muller,1,1,general,general,,,1
Hans-Georg Muller,L. Xiu,1,1,general,general,,,1
A. Khazaeli,Hans-Georg Muller,1,1,general,general,,,1
Hans-Georg Muller,S. Pletcher,1,1,general,general,,,1
Hans-Georg Muller,Jane-Ling Wang,1,1,general,general,,,1
Hans-Georg Muller,William B. Capra,1,1,general,general,,,1
Hans-Georg Muller,James R. Carey,1,4,general,general,,,1
Douglas S. Massey,Eric Fong,29,1,demography,sociology,Massey,,1
Angelique Chan,Julie Davanzo,1,12,demography,sociology,,,1
France Donnay,Patsy Leemans,2,1,famplan,famplan,,,1
Angelique Bregentzer,Patsy Leemans,1,1,famplan,famplan,,,1
Anne Verougstraete,Patsy Leemans,1,1,famplan,famplan,,,1
Marcel Vekemans,Patsy Leemans,3,1,famplan,famplan,,,1
Neera Shrestha,Prem J. Thapa,1,1,famplan,famplan,,,1
Neera Shrestha,Shyam Thapa,1,9,famplan,demography,,,1
Lewis Ndhlovu,Thomas Dow,2,1,famplan,famplan,,,1
John Chombo,Lewis Ndhlovu,1,2,famplan,famplan,,,1
Lewis Ndhlovu,Paul Shumba,2,1,famplan,famplan,,,1
Benedict Dhlodhlo,Lewis Ndhlovu,1,2,famplan,famplan,,,1
Lewis Ndhlovu,Robert A. Miller,2,2,famplan,famplan,,,1
Lewis Ndhlovu,Margaret M. Gachara,2,1,famplan,famplan,,,1
Andrew A. Fisher,Lewis Ndhlovu,6,2,famplan,famplan,,,1
Rowland V. Rider,Shaoxian Wang,1,1,famplan,famplan,,,1
Rowland V. Rider,Yu-De Chen,1,1,famplan,famplan,,,1
Charles H. C. Chen,Rowland V. Rider,1,1,famplan,famplan,,,1
Roger W. Rochat,Rowland V. Rider,6,1,demography,famplan,,,1
L. P. Chow,Rowland V. Rider,1,1,famplan,famplan,,,1
Deborah Rugg,Douglas Kirby,1,1,pubh,pubh,,,1
Deborah Rugg,Lynn Short,1,1,pubh,pubh,,,1
Deborah Rugg,Janet Collins,1,2,pubh,pubh,,,1
Deborah Rugg,Lloyd Kolbe,1,2,pubh,pubh,,,1
Deborah Rugg,Marion Howard,1,1,pubh,pubh,,,1
Brent Miller,Deborah Rugg,1,1,pubh,pubh,,,1
Deborah Rugg,Freya Sonenstein,1,1,pubh,pubh,,,1
Deborah Rugg,Laurie S. Zabin,1,4,pubh,pubh,,,1
Oded Galor,Oded Stark,2,7,demography,economics,,,1
John S. Moran,Sevgi O. Aral,1,5,pubh,pubh,,,1
John S. Moran,William C. Jenkins,1,1,pubh,pubh,,,1
John S. Moran,Thomas A. Peterman,1,1,pubh,pubh,,,1
E. Russell Alexander,John S. Moran,1,1,pubh,pubh,,,1
Momodou Jeng,Thomas T. Kane,1,4,famplan,famplan,,,1
Momodou Jeng,Rose De Buysscher,1,1,famplan,famplan,,,1
Momodou Jeng,Tunde Taylor-Thomas,1,1,famplan,famplan,,,1
Momodou Jeng,Tamara Smith,1,1,famplan,famplan,,,1
Robert J. Weinzimer,Sandra Smith,1,18,pubh,pubh,,,1
Linda Washington,Robert J. Weinzimer,2,1,pubh,pubh,,,1
Jane T. Bertrand,Stephen H. Linder,8,1,famplan,famplan,,,1
Roberto Santiso,Stephen H. Linder,2,1,famplan,famplan,,,1
Maria Antonieta Pineda,Stephen H. Linder,2,1,famplan,famplan,,,1
Harin W. Perera,Robert Snowden,1,1,famplan,famplan,,,1
Harin W. Perera,Kathy I. Kennedy,1,1,famplan,famplan,,,1
Federico Leon,Harin W. Perera,1,1,famplan,famplan,,,1
Harin W. Perera,Virginia C. Orense,1,1,famplan,famplan,,,1
Harin W. Perera,Rodney Phillips,1,1,famplan,famplan,,,1
Harin W. Perera,Ian Askew,1,5,famplan,famplan,,,1
Anna Flynn,Harin W. Perera,1,1,famplan,famplan,,,1
Harin W. Perera,Lawrence J. Severy,1,2,famplan,famplan,,,1
Henry J. Voss,Stephen H. Saul,1,1,general,general,,,1
Henry J. Voss,James R. Carey,1,4,general,general,,,1
Agnes Riedmann,Lynn K. White,1,3,demography,sociology,,,1
Cheng Sae Thao,Peter Kunstadter,1,1,eugenics,eugenics,,,1
Cheng Sae Thao,Sally Lennington Kunstadter,1,1,eugenics,eugenics,,,1
Cheng Sae Thao,Prasit Leepreecha,1,1,eugenics,eugenics,,,1
Chai Podhisita,Cheng Sae Thao,2,1,eugenics,eugenics,,,1
Cheng Sae Thao,Mai Laoyang,1,1,eugenics,eugenics,,,1
Cheng Sae Thao,Rasamee Sae Thao,1,1,eugenics,eugenics,,,1
Cheng Sae Thao,Wirachon Sae Yang,1,1,eugenics,eugenics,,,1
Cheryl L. Lettenmaier,Phyllis T. Piotrow,1,2,famplan,famplan,,,1
Cheryl L. Lettenmaier,D. Lawrence Kincaid,1,2,famplan,famplan,,,1
Cheryl L. Lettenmaier,Michelle J. Hindin,1,1,famplan,famplan,,,1
Cheryl L. Lettenmaier,Innocent Kuseka,1,1,famplan,famplan,,,1
Cheryl L. Lettenmaier,Terry Silberman,1,1,famplan,famplan,,,1
Alex Zinanga,Cheryl L. Lettenmaier,1,1,famplan,famplan,,,1
Cheryl L. Lettenmaier,Florence Chikara,1,1,famplan,famplan,,,1
Cheryl L. Lettenmaier,Donald J. Adamchak,1,6,famplan,demography,,,1
Cheryl L. Lettenmaier,Michael T. Mbizvo,1,5,famplan,eugenics,,,1
Cheryl L. Lettenmaier,Wilma Lynn,1,1,famplan,famplan,,,1
Cheryl L. Lettenmaier,Opia Mensah Kumah,1,1,famplan,famplan,,,1
Cheryl L. Lettenmaier,Young-Mi Kim,1,2,famplan,famplan,,,1
Barbara S. Mensch,F. Y. Mohamed Ali,1,1,famplan,famplan,,,1
F. Y. Mohamed Ali,Robert A. Miller,1,2,famplan,famplan,,,1
Andrew A. Fisher,F. Y. Mohamed Ali,6,1,famplan,famplan,,,1
F. Y. Mohamed Ali,John Mwita,1,1,famplan,famplan,,,1
F. Y. Mohamed Ali,Nelson Keyonzo,1,1,famplan,famplan,,,1
Cecilia Ndeti,F. Y. Mohamed Ali,1,1,famplan,famplan,,,1
Diego Berrio,Robert G. Potter,1,14,famplan,famplan,,,1
Diego Berrio,Susan Wright,1,1,famplan,famplan,,,1
Diego Berrio,Paulina Suarez,1,1,famplan,famplan,,,1
Diego Berrio,Ruth Pinedo,1,1,famplan,famplan,,,1
Diego Berrio,Zandra Castaneda,1,1,famplan,famplan,,,1
Dudley L. Poston Jr.,Jing Shu,10,1,famplan,demography,,,1
Richard E. Barrett,Yooshik Gong,2,1,demography,sociology,,,1
German Rodriguez,James Trussell,5,24,famplan,demography,,,2
German Rodriguez,Laurence Grummer-Strawn,5,5,famplan,demography,,,1
German Rodriguez,Mark Vanlandingham,5,2,famplan,demography,,,1
German Rodriguez,John Cleland,5,7,famplan,famplan,,,2
German Rodriguez,Guang Guo,5,5,famplan,statistics,,,1
Alvin C. Pellom,Kenneth G. Manton,1,5,statistics,demography,,,1
Alvin C. Pellom,Max A. Woodbury,1,1,statistics,statistics,,,1
Alvin C. Pellom,Eric Stallard,1,3,statistics,demography,,,1
Alvin C. Pellom,Wilson B. Riggan,1,1,statistics,statistics,,,1
Alvin C. Pellom,John P. Creason,1,1,statistics,statistics,,,1
Greg J. Duncan,Jeanne Brooks-Gunn,5,2,famplan,sociology,,,1
Jeanne Brooks-Gunn,Pamela Kato Klebanov,2,1,sociology,sociology,,,1
Jeanne Brooks-Gunn,Naomi Sealand,2,1,sociology,sociology,,,1
Frank F. Furstenberg Jr.,Jeanne Brooks-Gunn,7,2,demography,sociology,,,1
Jeanne Brooks-Gunn,Judith A. Levine,2,1,sociology,famplan,,,1
Daniel D. Greenfield,Maxine Weinstein,1,6,demography,demography,,,1
Daniel D. Greenfield,James W. Wood,1,4,demography,eugenics,,,1
Daniel D. Greenfield,Michael A. Stoto,1,3,demography,demography,,,1
David E. Moore,John O. G. Billy,2,10,demography,sociology,,,1
David E. Moore,Mark D. Hayward,2,7,demography,famplan,,,1
Charles F. Manski,Daniel Powers,2,1,statistics,statistics,,,1
Daniel Powers,Gary D. Sandefur,1,6,statistics,statistics,,,1
Daniel Powers,Sara Mclanahan,1,5,statistics,demography,,,1
Franklin D. Wilson,Marta Tienda,6,10,demography,sociology,,Tienda,1
Gary Thompson,Ricardo Amon,1,1,demography,demography,,,1
Philip L. Martin,Ricardo Amon,13,1,general,demography,,,1
Deborah L. Covington,Peter Lamptey,4,1,famplan,famplan,,,1
E. O. Otolorin,Peter Lamptey,3,1,famplan,famplan,,,1
Barbara Janowitz,Peter Lamptey,16,1,famplan,famplan,,,1
Deborah S. Gates,Peter Lamptey,2,1,famplan,famplan,,,1
Karol Krotki,T. R. Balakrishnan,1,3,famplan,famplan,,,1
Evelyne Lapierre-Adamcyk,Karol Krotki,2,1,demography,famplan,,,1
Dixie E. Snider Jr.,Louis Salinas,2,1,pubh,pubh,,,1
Gloria D. Kelly,Louis Salinas,1,1,pubh,pubh,,,1
Leonid A. Gavrilov,Natalia S. Gavrilova,1,1,general,general,,,1
Natalia S. Gavrilova,S. Jay Olshansky,1,4,general,general,,,1
Bruce A. Carnes,Natalia S. Gavrilova,4,1,general,general,,,1
Christine K. Cassel,Natalia S. Gavrilova,1,1,general,general,,,1
Natalia S. Gavrilova,Theodore J. Nusbaum,1,1,general,general,,,1
Joseph L. Graves,Natalia S. Gavrilova,1,1,general,general,,,1
Laurence D. Mueller,Natalia S. Gavrilova,1,1,general,general,,,1
Michael R. Rose,Natalia S. Gavrilova,1,1,general,general,,,1
J. R. Carey,Natalia S. Gavrilova,2,1,general,general,,,1
J. W. Curtsinger,Natalia S. Gavrilova,3,1,general,general,,,1
J. W. Vaupel,Natalia S. Gavrilova,3,1,general,general,,,1
Barbara Entwisle,William M. Mason,7,8,sociology,statistics,,,2
Albert I. Hermalin,William M. Mason,5,8,demography,statistics,Hermalin,,1
Joan R. Kahn,William M. Mason,12,8,sociology,statistics,,,2
Alan H. Bittles,William M. Mason,3,8,general,statistics,,,2
Jennifer Greene,William M. Mason,1,8,general,statistics,,,1
N. Appaji Rao,William M. Mason,1,8,general,statistics,,,1
Philip Hedrick,William M. Mason,1,8,general,statistics,,,1
George Y. Wong,William M. Mason,2,8,statistics,statistics,,,2
Laila Baqee,Ruth Simmons,1,7,famplan,famplan,,,1
Michael A. Koenig,Ruth Simmons,9,7,demography,famplan,,,4
James F. Phillips,Ruth Simmons,10,7,demography,famplan,,,5
Deborah S. Degraff,Ruth Simmons,4,7,demography,famplan,,,1
J. Chakraborty,Ruth Simmons,5,7,famplan,famplan,,,2
Marjorie A. Koblinsky,Ruth Simmons,1,7,famplan,famplan,,,1
Rezina Mita,Ruth Simmons,1,7,famplan,famplan,,,1
Mian Bazle Hossain,Ruth Simmons,1,7,famplan,famplan,,,1
Christopher Elias,Ruth Simmons,1,7,famplan,famplan,,,1
Ronald Freedman,William Lavely,13,3,famplan,sociology,Freedman,,2
William Lavely,Xiao Zhenyu,3,1,sociology,demography,,,1
Li Bohua,William Lavely,2,3,demography,sociology,,,1
Douglas Kirby,Lynn Short,1,1,pubh,pubh,,,1
Janet Collins,Lynn Short,2,1,pubh,pubh,,,1
Deborah Rugg,Lynn Short,1,1,pubh,pubh,,,1
Lloyd Kolbe,Lynn Short,2,1,pubh,pubh,,,1
Lynn Short,Marion Howard,1,1,pubh,pubh,,,1
Brent Miller,Lynn Short,1,1,pubh,pubh,,,1
Freya Sonenstein,Lynn Short,1,1,pubh,pubh,,,1
Laurie S. Zabin,Lynn Short,4,1,pubh,pubh,,,1
Karen Johnson Lassner,Maria J. Wawer,2,3,famplan,famplan,,,1
Beatriz B. Collere Hanff,Maria J. Wawer,1,3,famplan,famplan,,,1
Lynne Gaffikin,Maria J. Wawer,1,3,famplan,famplan,,,1
Maria J. Wawer,Voahangi Ravao,3,1,famplan,famplan,,,1
Halima Maidouka,Maria J. Wawer,2,3,famplan,famplan,,,1
Kadi Traore,Maria J. Wawer,1,3,famplan,famplan,,,1
Maria J. Wawer,Regina Mcnamara,3,2,famplan,famplan,,,1
Maria J. Wawer,Therese Mcginn,3,3,famplan,famplan,,,1
Donald Lauro,Maria J. Wawer,2,3,famplan,famplan,,,1
Joan R. Kahn,William D. Kalsbeek,12,1,sociology,demography,,,1
Sandra L. Hofferth,William D. Kalsbeek,6,1,famplan,demography,,,1
Bryan K. Lindsey,James O. Mason,1,4,pubh,pubh,,,1
Bryan K. Lindsey,Gary R. Noble,1,2,pubh,pubh,,,1
Bryan K. Lindsey,Lloyd J. Kolbe,1,3,pubh,pubh,,,1
Bryan K. Lindsey,Paula Van Ness,1,1,pubh,pubh,,,1
Bryan K. Lindsey,G. Stephen Bowen,1,3,pubh,pubh,,,1
Bryan K. Lindsey,D. Peter Drotman,1,1,pubh,pubh,,,1
Bryan K. Lindsey,Mark L. Rosenberg,1,2,pubh,pubh,,,1
Karen G. Foreit,Marcos Paulo P. De Castro,4,1,demography,famplan,,,1
Eliane F. Duarte Franco,Marcos Paulo P. De Castro,1,1,famplan,famplan,,,1
Alfred Demaris,K. Vaninadha Rao,1,5,demography,eugenics,,,1
Federico R. Leon,Gustavo Quiroz,1,1,famplan,famplan,,,1
Alfredo Brazzoduro,Gustavo Quiroz,2,1,famplan,famplan,,,1
Graziella Caselli,Loredana Cerbara,7,1,demography,eugenics,,,1
Giuseppe Leti,Loredana Cerbara,1,1,eugenics,eugenics,,,1
Elena S. H. Yu,William T. Liu,2,1,demography,demography,,,1
Jack C. Smith,James A. Mercy,13,2,famplan,pubh,,,2
James A. Mercy,Mark L. Rosenberg,2,2,pubh,pubh,,,1
James A. Mercy,William M. Rokaw,2,2,pubh,pubh,,,1
Douglas S. Massey,Luin Goldring,29,1,demography,sociology,Massey,,1
Jorge Durand,Luin Goldring,3,1,sociology,sociology,,,1
David R. Townsend,James W. Curtsinger,1,1,general,general,,,1
David R. Townsend,Hidenori H. Fukui,1,1,general,general,,,1
David R. Townsend,James W. Vaupel,1,18,general,general,,,1
Benedict Dhlodhlo,Thomas Dow,1,1,famplan,famplan,,,1
Benedict Dhlodhlo,John Chombo,1,1,famplan,famplan,,,1
Benedict Dhlodhlo,Lewis Ndhlovu,1,2,famplan,famplan,,,1
Benedict Dhlodhlo,Paul Shumba,1,1,famplan,famplan,,,1
Cheryl S. Alexander,Karin E. Johnson,2,1,pubh,famplan,,,1
Karin E. Johnson,Margaret E. Ensminger,1,2,famplan,sociology,,,1
Karin E. Johnson,Young J. Kim,1,9,famplan,famplan,,,1
B. Jill Smith,Karin E. Johnson,1,1,famplan,famplan,,,1
Karin E. Johnson,Lawrence J. Dolan,1,1,famplan,famplan,,,1
G.M. Kamal,Ruhul Amin,1,3,famplan,famplan,,,1
G.M. Kamal,S. Firoza Begum,1,2,famplan,famplan,,,1
G.M. Kamal,Haidary Kamal,1,1,famplan,famplan,,,1
Barrett A. Lee,Peter B. Wood,3,1,demography,demography,,,1
Barbara Janowitz,Kusol Soonthorndhada,16,2,famplan,demography,,,1
Kanchana Kanchanasinith,Kusol Soonthorndhada,2,2,famplan,demography,,,1
Kusol Soonthorndhada,Nanta Auamkul,2,1,demography,famplan,,,1
Kusol Soonthorndhada,Pornsinee Amornwichet,2,1,demography,famplan,,,1
Kusol Soonthorndhada,Robert Hanenberg,2,1,demography,famplan,,,1
Kerry Richter,Kusol Soonthorndhada,3,2,demography,demography,,,1
Chai Podhisita,Kusol Soonthorndhada,2,2,eugenics,demography,,,1
Aphichat Chamratrithirong,Kusol Soonthorndhada,6,2,demography,demography,,,1
Avery M. Guest,Nancy S. Landale,4,14,demography,sociology,,,4
John O. G. Billy,Nancy S. Landale,10,14,sociology,sociology,,,2
Nancy S. Landale,Steven D. Mclaughlin,14,4,sociology,demography,,,2
Nancy S. Landale,Stewart E. Tolnay,14,7,sociology,demography,,,2
Nancy S. Landale,William R. Grady,14,12,sociology,demography,,,1
Linda D. Winges,Nancy S. Landale,2,14,famplan,sociology,,,1
James C. Mccann,Nancy S. Landale,1,14,sociology,sociology,,,1
Nancy S. Landale,Renata Forste,14,2,sociology,demography,,,1
Nancy S. Landale,Susan M. Hauan,14,1,sociology,demography,,,1
Katherine Fennelly,Nancy S. Landale,3,14,demography,sociology,,,1
Laura Spencer Loomis,Nancy S. Landale,1,14,demography,sociology,,,1
