source,target,scount,tcount,sfield,tfield,slast,tlast,weight
Frank D. Bean,Karen A. Woodrow-Lafield,6,7,sociology,demography,,,1
Duncan Thomas,Janet Currie,5,3,demography,economics,,,1
Duncan Thomas,John Strauss,5,1,demography,economics,,,1
Duncan Thomas,James P. Smith,5,5,demography,demography,,,1
Duncan Thomas,Elizabeth Frankenberg,5,6,demography,famplan,,,3
Duncan Thomas,Kathleen Beegle,5,2,demography,demography,,,2
Duncan Thomas,Graciela Teruel,5,1,demography,demography,,,1
Arnstein Aassve,Pau BaizáN,5,2,famplan,demography,,,2
Arnstein Aassve,Francesco C. Billari,5,9,famplan,eugenics,,,2
Arnstein Aassve,Simon Burgess,5,1,famplan,demography,,,1
Arnstein Aassve,Carol Propper,5,1,famplan,demography,,,1
Arnstein Aassve,Gereltuya Altankhuyag,5,1,famplan,famplan,,,1
Andres Vikat,Elizabeth Thomson,2,6,demography,famplan,,,2
Alexia Prskawetz,Andres Vikat,9,2,demography,demography,,,1
Andres Vikat,Jan M. Hoem,2,6,demography,demography,,,1
Amanullah Khan,Fariyal F. Fikree,1,3,famplan,famplan,,,1
Amanullah Khan,Muhammad Masood Kadir,1,1,famplan,famplan,,,1
Amanullah Khan,Fatima Sajan,1,1,famplan,famplan,,,1
Amanullah Khan,Mohammad H. Rahbar,1,1,famplan,famplan,,,1
Katharine Cooper-Arnold,Lori Bollinger,1,1,famplan,famplan,,,1
John Stover,Lori Bollinger,3,1,famplan,famplan,,,1
David I. Kertzer,Wendy Sigle,3,1,history,demography,,,1
Michael J. White,Wendy Sigle,9,1,economics,demography,,,1
F. Ram,T. K. Roy,1,4,famplan,famplan,,,1
Parveen Nangia,T. K. Roy,1,4,famplan,famplan,,,1
T. K. Roy,Uma Saha,4,1,famplan,famplan,,,1
Nizamuddin Khan,T. K. Roy,1,4,famplan,famplan,,,1
T. K. Roy,Vinod Mishra,4,2,famplan,general,,,1
Robert D. Retherford,T. K. Roy,6,4,eugenics,famplan,,,1
Fred Arnold,T. K. Roy,2,4,demography,famplan,,,2
Sunita Kishor,T. K. Roy,2,4,demography,famplan,,,1
Minja Kim Choe,T. K. Roy,3,4,sociology,famplan,,,1
Mark D. Hayward,Toni P. Miles,4,3,sociology,demography,,,1
Eileen M. Crimmins,Toni P. Miles,3,3,sociology,demography,,,1
Toni P. Miles,Yu Yang,3,1,demography,sociology,,,1
Christine Himes,Toni P. Miles,1,3,demography,demography,,,1
Fred Binka,Pierre Ngom,2,3,famplan,famplan,,,1
Fred Binka,Patricia Akweongo,2,3,famplan,famplan,,,1
Fred Binka,Philip Adongo,2,1,famplan,famplan,,,1
Ayaga Agula Bawah,Fred Binka,3,2,eugenics,famplan,,,1
Barbara S. Mensch,Fred Binka,7,2,demography,famplan,,,1
Daniel Bagah,Fred Binka,1,2,famplan,famplan,,,1
Fred Binka,Wesley H. Clark,2,3,famplan,famplan,,,1
Brian Wells Pence,Evam Kofi Glover,1,1,famplan,famplan,,,1
Angela Bannerman,Brian Wells Pence,1,1,famplan,famplan,,,1
Brian Wells Pence,Heidi Jones,1,5,famplan,famplan,,,1
Brian Wells Pence,Robert Miller,1,1,famplan,famplan,,,1
Brian Wells Pence,Eugene Weiss,1,1,famplan,famplan,,,1
Brian Wells Pence,Joana Nerquaye-Tetteh,1,1,famplan,famplan,,,1
Deirdre Wulf,Susheela Singh,2,20,famplan,famplan,,,2
Deirdre Wulf,Renee Samara,2,2,famplan,famplan,,,1
Deirdre Wulf,Yvette P. Cuca,2,2,famplan,famplan,,,1
Deirdre Wulf,Heidi Jones,2,5,famplan,famplan,,,1
Lindy Williams,Teresa Sobieszczyk,4,3,demography,famplan,,,3
Aurora E. Perez,Teresa Sobieszczyk,4,3,famplan,famplan,,,1
B. L. Turner Ii,Ronald R. Rindfuss,1,12,general,sociology,,Rindfuss,1
B. L. Turner Ii,Stephen J. Walsh,1,2,general,general,,,1
B. L. Turner Ii,Jefferson Fox,1,1,general,general,,,1
B. L. Turner Ii,Vinod Mishra,1,2,general,general,,,1
B. L. Turner Ii,Susan Hanson,1,1,general,general,,,1
Davy M. Chikamata,Heidi Jones,1,5,famplan,famplan,,,1
Heidi Jones,Oliver Chinganya,5,1,famplan,famplan,,,1
Heidi Jones,Saumya Ramarao,5,3,famplan,famplan,,,2
Heidi Jones,Marlina Lacuesta,5,2,famplan,famplan,,,1
Heidi Jones,Marilou Costello,5,2,famplan,famplan,,,1
Blesilda Pangolibay,Heidi Jones,1,5,famplan,famplan,,,1
Evam Kofi Glover,Heidi Jones,1,5,famplan,famplan,,,1
Angela Bannerman,Heidi Jones,1,5,famplan,famplan,,,1
Brian Wells Pence,Heidi Jones,1,5,famplan,famplan,,,1
Heidi Jones,Robert Miller,5,1,famplan,famplan,,,1
Eugene Weiss,Heidi Jones,1,5,famplan,famplan,,,1
Heidi Jones,Joana Nerquaye-Tetteh,5,1,famplan,famplan,,,1
Heidi Jones,Susheela Singh,5,20,famplan,famplan,,,1
Deirdre Wulf,Heidi Jones,2,5,famplan,famplan,,,1
Heidi Jones,Nafissatou Diop,5,1,famplan,famplan,,,1
Heidi Jones,Ian Askew,5,3,famplan,demography,,,1
Heidi Jones,Inoussa Kabore,5,1,famplan,famplan,,,1
James R. Carey,James W. Vaupel,6,13,general,general,,,1
James R. Carey,Kaare Christensen,6,4,general,general,,,1
James R. Carey,Thomas E. Johnson,6,1,general,general,,,1
Anatoli I. Yashin,James R. Carey,3,6,demography,general,,,1
James R. Carey,Niels V. Holm,6,1,general,general,,,1
Ivan A. Iachine,James R. Carey,2,6,general,general,,,1
James R. Carey,VäInö Kannisto,6,1,general,general,,,1
Aziz A. Khazaeli,James R. Carey,1,6,general,general,,,1
James R. Carey,Pablo Liedo,6,2,general,general,,,2
James R. Carey,Valter D. Longo,6,1,general,general,,,1
James R. Carey,Yi Zeng,6,3,general,general,,,1
James R. Carey,Kenneth G. Manton,6,6,general,general,,,1
James R. Carey,James W. Curtsinger,6,1,general,general,,,1
Debra S. Judge,James R. Carey,1,6,demography,general,,,1
Hans-Georg Muller,James R. Carey,2,6,general,general,,,1
James R. Carey,Jane-Ling Wang,6,2,general,general,,,1
James R. Carey,William B. Capra,6,3,general,general,,,1
Alejandro N. Herrin,Deborah S. Degraff,1,5,demography,famplan,,,1
Alejandro N. Herrin,Richard E. Bilsborrow,1,2,demography,demography,,,1
Elizabeth Eggleston,Jean Jackson,3,2,famplan,famplan,,,2
Elizabeth Eggleston,Karen Hardee,3,6,famplan,famplan,,,1
Elizabeth Eggleston,Joan Leitch,3,1,famplan,famplan,,,1
Nancy Folbre,Paula England,2,3,general,demography,,,1
David Hubacher,Gregorio Perez-Palacios,3,1,famplan,famplan,,,1
Gregorio Perez-Palacios,Matthew Holtman,1,2,famplan,famplan,,,1
Gregorio Perez-Palacios,Miriam Fuentes,1,1,famplan,famplan,,,1
Barbara Janowitz,Gregorio Perez-Palacios,4,1,famplan,famplan,,,1
Ellen Brennan,Martin Brockerhoff,1,4,demography,demography,,,1
Jeffrey A. Burr,John Hartman,7,1,demography,demography,,,1
Alin Stanescu,Florina Serbanescu,1,1,famplan,famplan,,,1
Alin Stanescu,Leo Morris,1,3,famplan,famplan,,,1
Alin Stanescu,Paul Stupp,1,1,famplan,famplan,,,1
Minja Kim Choe,Ronald R. Rindfuss,3,12,sociology,sociology,,Rindfuss,1
Larry L. Bumpass,Minja Kim Choe,4,3,famplan,sociology,Bumpass,,1
Minja Kim Choe,Noriko O. Tsuya,3,1,sociology,sociology,,,1
Lei Li,Minja Kim Choe,1,3,demography,sociology,,,1
Fred Arnold,Minja Kim Choe,2,3,demography,sociology,,,1
Minja Kim Choe,T. K. Roy,3,4,sociology,famplan,,,1
Andrew Mason,Ronald Lee,2,12,demography,economics,,Lee,1
Andrew Mason,Timothy Miller,2,3,demography,economics,,,1
Deanna L. Pagnini,S. Philip Morgan,3,19,sociology,sociology,,Morgan,1
Rosalind Berkowitz King,S. Philip Morgan,3,19,demography,sociology,,Morgan,1
Michael S. Pollard,S. Philip Morgan,2,19,demography,sociology,,Morgan,1
AméLie Quesnel-ValléE,S. Philip Morgan,1,19,demography,sociology,,Morgan,1
S. Philip Morgan,Thomas A. Diprete,19,2,sociology,demography,Morgan,,1
Henriette Engelhardt,S. Philip Morgan,4,19,sociology,sociology,,Morgan,1
Hana Pacalova,S. Philip Morgan,1,19,demography,sociology,,Morgan,1
Ronald R. Rindfuss,S. Philip Morgan,12,19,sociology,sociology,Rindfuss,Morgan,3
Karen Benjamin Guzzo,S. Philip Morgan,1,19,demography,sociology,,Morgan,1
Allan M. Parnell,S. Philip Morgan,1,19,demography,sociology,,Morgan,1
Nikolai Botev,S. Philip Morgan,2,19,demography,sociology,,Morgan,1
Renbao Chen,S. Philip Morgan,1,19,demography,sociology,,Morgan,1
Jianping Huang,S. Philip Morgan,1,19,demography,sociology,,Morgan,1
Herbert L. Smith,S. Philip Morgan,7,19,famplan,sociology,,Morgan,2
S. Philip Morgan,Tanya Koropeckyj-Cox,19,2,sociology,demography,Morgan,,1
Kate Offutt,S. Philip Morgan,1,19,demography,sociology,,Morgan,1
A. Dharmalingam,S. Philip Morgan,3,19,famplan,sociology,,Morgan,2
Antonio Mcdaniel,S. Philip Morgan,2,19,demography,sociology,,Morgan,1
Bhanu B. Niraula,S. Philip Morgan,2,19,demography,sociology,,Morgan,2
S. Philip Morgan,Sharon Stash,19,3,sociology,demography,Morgan,,1
Karen Oppenheim Mason,S. Philip Morgan,4,19,demography,sociology,Mason,Morgan,1
Graeme Hugo,Robyn Iredale,7,4,geography,demography,,,1
Anthony Champion,Graeme Hugo,1,7,demography,geography,,,1
Alfredo Lattes,Graeme Hugo,1,7,demography,geography,,,1
Graeme Hugo,J. Edward Taylor,7,7,geography,demography,,,2
Graeme Hugo,JoaquíN Arango,7,2,geography,demography,,,2
Ali Kouaouci,Graeme Hugo,2,7,demography,geography,,,2
Douglas S. Massey,Graeme Hugo,24,7,sociology,geography,Massey,,2
Adela Pellegrino,Graeme Hugo,2,7,demography,geography,,,2
Debora Bossemeyer,Margarita Diaz,1,5,famplan,famplan,,,1
Debora Bossemeyer,Ruth Simmons,1,7,famplan,famplan,,,1
Debora Bossemeyer,Juan Diaz,1,4,famplan,famplan,,,1
Carlos Gonzalez,Debora Bossemeyer,1,1,famplan,famplan,,,1
Debora Bossemeyer,Maria Yolanda Makuch,1,1,famplan,famplan,,,1
Glenn Deane,Myron P. Gutmann,1,5,demography,demography,,,1
H. Gilman Mccann,Robert J. Magnani,4,10,demography,demography,,,4
H. Gilman Mccann,Stephen M. Sosler,4,1,demography,demography,,,1
H. Gilman Mccann,Ilene S. Speizer,4,7,demography,famplan,,,1
David R. Hotchkiss,H. Gilman Mccann,3,4,demography,demography,,,1
Curtis S. Florence,H. Gilman Mccann,2,4,demography,demography,,,1
H. Gilman Mccann,Naomi Rutenberg,4,4,demography,famplan,,,1
H. Gilman Mccann,Jennifer A. Strickler,4,1,demography,famplan,,,1
H. Gilman Mccann,Lisanne F. Brown,4,1,demography,famplan,,,1
H. Gilman Mccann,Janet C. Rice,4,1,demography,famplan,,,1
Andrew Hinde,Paula Griffiths,2,1,demography,demography,,,1
Andrew Hinde,Zoe Matthews,2,3,demography,eugenics,,,1
Akim J. Mturi,Andrew Hinde,1,2,demography,demography,,,1
Lori M. Hunter,Mary Cablk,5,1,demography,demography,,,1
Manuel De J. Gonzalez G.,Mary Cablk,1,1,demography,demography,,,1
Mary Cablk,Matt Stevenson,1,1,demography,demography,,,1
Kimberly S. Karish,Mary Cablk,1,1,demography,demography,,,1
Mary Cablk,Richard Toth,1,1,demography,demography,,,1
Mary Cablk,Thomas C. Edwards Jr.,1,1,demography,demography,,,1
Mary Cablk,Robert J. Lilieholm,1,1,demography,demography,,,1
Marcia Carlson,Sara Mclanahan,2,4,demography,demography,,,2
Irwin Garfinkel,Sara Mclanahan,4,4,demography,demography,,,1
Ronald Mincy,Sara Mclanahan,1,4,demography,demography,,,1
Sara Mclanahan,Wendell Primus,4,1,demography,demography,,,1
Paula England,Sara Mclanahan,3,4,demography,demography,,,1
Sara Mclanahan,Wendy Sigle-Rushton,4,1,demography,demography,,,1
Bunnak Poch,Karen A. Woodrow-Lafield,1,7,demography,demography,,,1
Bunnak Poch,Xiaohe Xu,1,3,demography,general,,,1
Bunnak Poch,Thomas Kersen,1,1,demography,demography,,,1
Andrea Eschen,Beverly Winikoff,1,8,famplan,general,,,1
Andrea Eschen,Irving Sivin,1,3,famplan,famplan,,,1
Andrea Eschen,Kurus J. Coyaji,1,1,famplan,famplan,,,1
Andrea Eschen,Evelio Cabezas,1,1,famplan,famplan,,,1
Andrea Eschen,Xiao Bilian,1,2,famplan,famplan,,,1
Andrea Eschen,Gu Sujuan,1,1,famplan,famplan,,,1
Andrea Eschen,Du Ming-Kun,1,1,famplan,famplan,,,1
Andrea Eschen,Usha R. Krishna,1,1,famplan,famplan,,,1
Andrea Eschen,Charlotte Ellertson,1,10,famplan,famplan,,,1
John Logan,Richard Alba,1,5,demography,demography,,,1
Amy Lutz,John Logan,2,1,demography,demography,,,1
Brian Stults,John Logan,1,1,demography,demography,,,1
H. Theodore Groat,Stephen A. Cernkovich,1,1,demography,demography,,,1
Peggy C. Giordano,Stephen A. Cernkovich,3,1,famplan,demography,,,1
M. D. Pugh,Stephen A. Cernkovich,1,1,demography,demography,,,1
Stephen A. Cernkovich,Steven P. Swinford,1,1,demography,demography,,,1
Michael J. White,Zai Liang,9,8,economics,economics,,,3
Lori M. Hunter,Michael J. White,5,9,demography,economics,,,1
Jani S. Little,Michael J. White,1,9,demography,economics,,,1
Jeannette Sutton,Michael J. White,1,9,demography,economics,,,1
Michael J. White,Yanyi K. Djamba,9,3,economics,eugenics,,,1
Dang Nguyen Anh,Michael J. White,3,9,demography,economics,,,1
Jennifer E. Glick,Michael J. White,6,9,demography,economics,,,1
Lorenzo Moreno,Michael J. White,1,9,demography,economics,,,1
Michael J. White,Shenyang Guo,9,1,economics,demography,,,1
David I. Kertzer,Michael J. White,3,9,history,economics,,,1
Michael J. White,Wendy Sigle,9,1,economics,demography,,,1
Michael J. White,Sharon Sassler,9,3,economics,history,,,1
David D. Celentano,John S. Santelli,2,6,famplan,famplan,,,2
David D. Celentano,Mary Davis,2,1,famplan,famplan,,,1
Aria Davis Crump,David D. Celentano,1,2,famplan,famplan,,,1
David D. Celentano,Lawanda G. Burwell,2,2,famplan,famplan,,,2
Anthony C. Kouzis,David D. Celentano,1,2,famplan,famplan,,,1
David D. Celentano,Donald R. Hoover,2,1,famplan,famplan,,,1
David D. Celentano,Michele Polacsek,2,1,famplan,famplan,,,1
Fiona Steele,Rebecca Sear,6,1,famplan,demography,,,1
Ian A. Mcgregor,Rebecca Sear,1,1,demography,demography,,,1
Rebecca Sear,Ruth Mace,1,2,demography,eugenics,,,1
Gretchen Daily,Partha Dasgupta,1,3,general,general,,,1
Bert Bolin,Gretchen Daily,1,1,general,general,,,1
Gretchen Daily,Pierre Crosson,1,1,general,general,,,1
Gretchen Daily,Jacques Du Guerny,1,1,general,general,,,1
Gretchen Daily,Paul R. Ehrlich,1,5,general,economics,,Ehrlich,1
Carl Folke,Gretchen Daily,1,1,general,general,,,1
Ann Mari Jansson,Gretchen Daily,1,1,general,general,,,1
Bengt-Owe Jansson,Gretchen Daily,1,1,general,general,,,1
Gretchen Daily,Nils Kautsky,1,1,general,general,,,1
Ann Kinzig,Gretchen Daily,1,1,general,general,,,1
Gretchen Daily,Simon Levin,1,1,general,general,,,1
Gretchen Daily,Karl-GöRan MäLer,1,1,general,general,,,1
Gretchen Daily,Per Pinstrup-Andersen,1,2,general,general,,,1
Domenico Siniscalco,Gretchen Daily,1,1,general,general,,,1
Brian Walker,Gretchen Daily,1,1,general,general,,,1
Anna Wils,Christopher Prinz,1,3,demography,demography,,,1
David Canning,David E. Bloom,2,4,general,general,,,2
David Canning,Pia N. Malaney,2,1,general,demography,,,1
A.C. Liefbroer,Aat C. Liefbroer,1,1,eugenics,eugenics,,,1
Aat C. Liefbroer,KÈNe Henkens,1,2,eugenics,eugenics,,,1
Ewa Tabeau,Frans Van Poppel,2,10,eugenics,demography,,,1
Ewa Tabeau,Frans Willekens,2,2,eugenics,eugenics,,,1
Ewa Tabeau,Peter Ekamper,2,1,eugenics,demography,,,1
Corina Huisman,Ewa Tabeau,1,2,demography,eugenics,,,1
Alinda Bosch,Ewa Tabeau,1,2,demography,eugenics,,,1
Jona Schellekens,Zvi Eisenbach,6,2,economics,demography,,,1
Frans Van Poppel,Jona Schellekens,10,6,demography,economics,,,1
Aart C. Liefbroer,Jona Schellekens,8,6,history,economics,,,1
Georgia Verropoulou,Michael S. Rendall,3,10,demography,sociology,,,2
Georgia Verropoulou,Heather Joshi,3,4,demography,demography,,,1
Georgia Verropoulou,Jeungil Oh,3,1,demography,demography,,,1
Georgia Verropoulou,Lynda Clarke,3,2,demography,demography,,,2
Elizabeth C. Cooksey,Georgia Verropoulou,4,3,demography,demography,,,1
Georgia Verropoulou,H. Elizabeth Peters,3,2,demography,demography,,,1
Georgia Verropoulou,Nalini Ranjit,3,2,demography,demography,,,1
Jeungil Oh,Michael S. Rendall,1,10,demography,sociology,,,1
Heather Joshi,Jeungil Oh,4,1,demography,demography,,,1
Georgia Verropoulou,Jeungil Oh,3,1,demography,demography,,,1
Elizabeth F. Jackson,Patricia Akweongo,2,3,famplan,famplan,,,1
Elizabeth F. Jackson,Evelyn Sakeah,2,1,famplan,famplan,,,1
Abraham Hodgson,Elizabeth F. Jackson,1,2,famplan,famplan,,,1
Elizabeth F. Jackson,Rofina Asuru,2,1,famplan,famplan,,,1
Elizabeth F. Jackson,James F. Phillips,2,11,famplan,demography,,,2
Cornelius Debpuur,Elizabeth F. Jackson,3,2,eugenics,famplan,,,1
Alex Nazzar,Elizabeth F. Jackson,3,2,famplan,famplan,,,1
Elizabeth F. Jackson,Pierre Ngom,2,3,famplan,famplan,,,1
Elizabeth F. Jackson,Fred N. Binka,2,4,famplan,famplan,,,1
Kyle D. Crowder,Scott J. South,14,17,demography,demography,,,7
Kyle D. Crowder,Stewart E. Tolnay,14,8,demography,demography,,,4
Kyle D. Crowder,Robert M. Adelman,14,2,demography,sociology,,,2
Jay D. Teachman,Kyle D. Crowder,4,14,sociology,demography,,,1
Kyle D. Crowder,Lucky M. Tedrow,14,2,demography,demography,,,1
Ewa Tabeau,Frans Van Poppel,2,10,eugenics,demography,,,1
Frans Van Poppel,Frans Willekens,10,2,demography,eugenics,,,1
Frans Van Poppel,Lincoln H. Day,10,3,demography,sociology,,,1
Frans Van Poppel,Hugo RöLing,10,1,demography,history,,,1
Frans Van Poppel,Simon Szreter,10,5,demography,demography,,,1
Frans Van Poppel,Robert A. Nye,10,1,demography,history,,,1
Aart C. Liefbroer,Frans Van Poppel,8,10,history,demography,,,3
Frans Van Poppel,Jeroen K. Vermunt,10,1,demography,demography,,,1
Frans Van Poppel,Wilma Smeenk,10,1,demography,demography,,,1
Frans Van Poppel,Wendy Post,10,1,demography,demography,,,1
Evert Van Imhoff,Frans Van Poppel,4,10,demography,demography,,,1
Ellen Kruse,Frans Van Poppel,1,10,demography,demography,,,1
Frans Van Poppel,Jona Schellekens,10,6,demography,economics,,,1
Erik Beekink,Frans Van Poppel,1,10,history,demography,,,1
Irving Sivin,Martin Vessey,3,1,famplan,famplan,,,1
Anne Webb,Martin Vessey,2,1,famplan,famplan,,,1
Martin Vessey,Yvonne Stedman,1,2,famplan,famplan,,,1
Helen Doll,Martin Vessey,2,1,famplan,famplan,,,1
Carol Propper,Simon Burgess,1,1,demography,demography,,,1
Arnstein Aassve,Carol Propper,5,1,famplan,demography,,,1
Aziz A. Khazaeli,James W. Vaupel,1,13,general,general,,,1
Aziz A. Khazaeli,James R. Carey,1,6,general,general,,,1
Aziz A. Khazaeli,Kaare Christensen,1,4,general,general,,,1
Aziz A. Khazaeli,Thomas E. Johnson,1,1,general,general,,,1
Anatoli I. Yashin,Aziz A. Khazaeli,3,1,demography,general,,,1
Aziz A. Khazaeli,Niels V. Holm,1,1,general,general,,,1
Aziz A. Khazaeli,Ivan A. Iachine,1,2,general,general,,,1
Aziz A. Khazaeli,VäInö Kannisto,1,1,general,general,,,1
Aziz A. Khazaeli,Pablo Liedo,1,2,general,general,,,1
Aziz A. Khazaeli,Valter D. Longo,1,1,general,general,,,1
Aziz A. Khazaeli,Yi Zeng,1,3,general,general,,,1
Aziz A. Khazaeli,Kenneth G. Manton,1,6,general,general,,,1
Aziz A. Khazaeli,James W. Curtsinger,1,1,general,general,,,1
Dale Huntington,Nahid Toubia,4,1,famplan,famplan,,,1
Ezzeldin Osman Hassan,Nahid Toubia,2,1,famplan,famplan,,,1
Nabil Attallah,Nahid Toubia,1,1,famplan,famplan,,,1
Mohamed Naguib,Nahid Toubia,1,1,famplan,famplan,,,1
Laila Nawar,Nahid Toubia,3,1,famplan,famplan,,,1
Elwood Carlson,Mariana Mourgova,4,1,demography,eugenics,,,1
Elwood Carlson,Megumi Omori,4,1,demography,famplan,,,1
Elwood Carlson,Jan M. Hoem,4,6,demography,demography,,,1
Elwood Carlson,Jitka Rychtarikova,4,1,demography,demography,,,1
Elwood Carlson,Vicki Lamb,4,1,demography,famplan,,,1
Angela Bannerman,Evam Kofi Glover,1,1,famplan,famplan,,,1
Angela Bannerman,Brian Wells Pence,1,1,famplan,famplan,,,1
Angela Bannerman,Heidi Jones,1,5,famplan,famplan,,,1
Angela Bannerman,Robert Miller,1,1,famplan,famplan,,,1
Angela Bannerman,Eugene Weiss,1,1,famplan,famplan,,,1
Angela Bannerman,Joana Nerquaye-Tetteh,1,1,famplan,famplan,,,1
Bondan Sikoki,Elizabeth Frankenberg,1,6,famplan,famplan,,,1
Bondan Sikoki,Wayan Suriastini,1,1,famplan,famplan,,,1
Albert I. Hermalin,Zeinab Khadr,4,1,famplan,famplan,Hermalin,,1
Barbara Entwisle,Zeinab Khadr,8,1,famplan,famplan,,,1
Liu Yuzhi,Zeng Yi,1,9,demography,demography,,,1
James W. Vaupel,Liu Yuzhi,13,1,general,demography,,,1
Liu Yuzhi,Xiao Zhenyu,1,1,demography,demography,,,1
Liu Yuzhi,Zhang Chunyuan,1,1,demography,demography,,,1
Kale Feyisetan,Stan Becker,1,9,famplan,demography,,,1
Kale Feyisetan,Paulina Makinwa-Adebusoye,1,2,famplan,famplan,,,1
Emily Grundy,John C. Henretta,3,1,demography,demography,,,1
John C. Henretta,Susan Harris,1,1,demography,demography,,,1
Ngozi Iwere,Stanley K. Henshaw,1,11,famplan,famplan,,,1
Ngozi Iwere,Susheela Singh,1,20,famplan,famplan,,,1
Boniface A. Oye-Adeniran,Ngozi Iwere,1,1,famplan,famplan,,,1
Isaac F. Adewole,Ngozi Iwere,1,1,famplan,famplan,,,1
Ngozi Iwere,Yvette P. Cuca,1,2,famplan,famplan,,,1
Carl Folke,Gretchen Daily,1,1,general,general,,,1
Carl Folke,Partha Dasgupta,1,3,general,general,,,1
Bert Bolin,Carl Folke,1,1,general,general,,,1
Carl Folke,Pierre Crosson,1,1,general,general,,,1
Carl Folke,Jacques Du Guerny,1,1,general,general,,,1
Carl Folke,Paul R. Ehrlich,1,5,general,economics,,Ehrlich,1
Ann Mari Jansson,Carl Folke,1,1,general,general,,,1
Bengt-Owe Jansson,Carl Folke,1,1,general,general,,,1
Carl Folke,Nils Kautsky,1,1,general,general,,,1
Ann Kinzig,Carl Folke,1,1,general,general,,,1
Carl Folke,Simon Levin,1,1,general,general,,,1
Carl Folke,Karl-GöRan MäLer,1,1,general,general,,,1
Carl Folke,Per Pinstrup-Andersen,1,2,general,general,,,1
Carl Folke,Domenico Siniscalco,1,1,general,general,,,1
Brian Walker,Carl Folke,1,1,general,general,,,1
Joseph Brown,Ruth Simmons,1,7,famplan,famplan,,,1
Joseph Brown,Margarita Diaz,1,5,famplan,famplan,,,1
Alberto Palloni,Douglas S. Massey,10,1,eugenics,sociology,Palloni,,1
Douglas S. Massey,Miguel Ceballos,1,1,sociology,sociology,,,1
Douglas S. Massey,Kristin Espinosa,1,1,sociology,sociology,,,1
Douglas S. Massey,Michael Spittel,1,2,sociology,sociology,,,1
Bruce K. Caldwell,John C. Caldwell,3,18,famplan,famplan,,,3
Barkat-E-Khuda,Bruce K. Caldwell,8,3,demography,famplan,,,1
Bruce K. Caldwell,Indrani Pieris,3,3,famplan,famplan,,,2
Bruce K. Caldwell,Pat Caldwell,3,6,famplan,demography,,,1
C. Shannon Stokes,Robert Ssengonzi,2,1,demography,demography,,,1
C. Shannon Stokes,Gordon F. De Jong,2,6,demography,demography,,,1
C. Shannon Stokes,Parfait M. Eloundou-Enyegue,2,3,demography,demography,,,1
C. Shannon Stokes,Gretchen T. Cornwell,2,1,demography,demography,,,1
Laura E. Geschwender,Toby L. Parcel,1,2,sociology,demography,,,1
Elizabeth G. Menaghan,Toby L. Parcel,2,2,demography,demography,,,1
Karungari Kiragu,Laurie S. Zabin,2,2,famplan,famplan,,,1
